X,Y,Z
14.261480,1.153607,-0.695496
13.552430,1.495422,-0.714037
13.753920,1.515584,-0.656349
13.919290,1.608976,-0.630254
14.094820,1.129025,-0.650379
14.266160,1.303373,-0.715578
14.552130,1.065496,-0.470442
14.541850,1.227785,-0.677765
14.596910,1.307303,-0.708711
14.632720,1.182529,-0.489429
14.487000,1.375459,-0.678690
14.075590,1.302141,-0.631495
15.049080,-0.745779,-0.670089
15.037200,-0.949887,-0.614258
14.855370,-0.649198,-0.719870
15.279880,-0.375931,-0.700635
15.193760,-0.551796,-0.723169
15.409410,-0.665328,-0.645601
14.910500,0.363754,-0.632976
15.054960,0.476098,-0.630370
15.254410,0.516151,-0.684673
15.205990,0.729065,-0.753605
15.318710,0.698927,-0.662748
15.462680,0.565588,-0.725764
15.506430,0.748912,-0.706350
15.629190,0.613780,-0.643527
15.657930,0.790661,-0.730392
15.776140,0.624379,-0.694463
15.404690,1.488679,-0.674878
14.747530,1.452037,-0.595469
15.118510,1.533348,-0.634534
15.466050,1.175629,-0.683626
15.514810,1.355370,-0.631776
15.696170,1.445499,-0.538997
15.994250,1.467563,-0.652958
15.313830,1.720714,-0.683664
15.423210,1.887379,-0.676422
15.872580,1.879490,-0.594322
15.622260,2.232623,-0.565024
0.989341,7.056810,0.446502
16.596531,5.587997,-0.549599
20.177500,1.112164,-0.587689
19.612350,2.082209,-0.616559
19.302361,2.264231,-0.711532
1.159723,7.279304,0.450044
19.936069,1.815381,-0.701084
20.065229,1.819751,-0.535375
17.380659,5.531823,-0.573226
17.816879,5.528004,-0.549870
17.902020,5.397274,-0.589860
18.755360,5.165339,-0.637076
19.171520,5.036420,-0.576086
1.937871,7.088772,0.445705
0.667051,-3.366617,-0.628008
0.785859,-3.568731,-0.652185
1.163476,-3.503702,-0.617222
0.967382,-3.716825,-0.617081
1.562223,-3.808678,-0.654289
1.730282,-3.966256,-0.605516
1.311434,-3.697797,-0.671999
-2.383391,-1.576374,-0.537919
-3.023999,-1.207313,-0.575365
-3.128734,-1.032917,-0.644637
-1.810600,-1.973453,-0.564439
0.381871,-3.094637,-0.641890
0.473022,-3.218343,-0.676811
0.645848,-3.060181,-0.617152
0.182597,-3.019127,-0.593545
0.518304,-2.886324,-0.625644
-0.497462,-2.455244,-0.585792
0.063760,-0.964874,-0.522450
0.350408,-1.080897,-0.560228
0.655168,-1.180514,-0.600073
1.014308,-0.973735,-0.537645
1.566735,-0.790971,-0.597673
3.055300,-4.622060,-0.648195
2.209011,6.793559,0.459027
3.292061,-4.699191,-0.677072
3.810135,-4.732889,-0.636238
4.144253,-4.610270,-0.640726
4.381642,-4.519186,-0.658815
4.548524,-4.793807,-0.645361
4.964816,-5.104714,-0.623787
6.072896,-5.587661,-0.632055
5.659049,-5.463104,-0.625633
7.047745,-5.057664,-0.612835
6.852416,-4.617399,-0.584232
6.801929,-4.462750,-0.540727
6.166866,-1.864883,-0.584310
7.427167,-5.633913,-0.622447
7.554864,-5.780746,-0.625081
7.737907,-5.391105,-0.679624
7.533960,-5.202195,-0.668314
7.940650,-5.658981,-0.624918
8.063947,-5.445048,-0.635810
8.227817,-5.307470,-0.610969
2.214826,7.269048,0.439309
9.168349,-4.222681,-0.590736
9.523275,-3.432464,-0.586030
12.117220,-3.777852,-0.637075
11.721510,-3.643349,-0.655003
11.720640,-3.858847,-0.632384
9.637774,-1.327585,-0.557763
9.697105,-1.287384,-0.518194
11.389590,-1.257615,-0.542445
12.337970,-1.752893,-0.660721
12.598770,-2.030708,-0.627556
12.880760,-1.939853,-0.638460
13.101530,-1.774900,-0.646583
17.330851,1.660567,0.232951
17.393980,1.835007,0.000385
17.440269,1.416613,-0.005794
17.285330,1.362305,0.025270
13.321590,-1.956204,-0.647539
13.247200,-1.520613,-0.676458
13.537330,-1.539464,-0.674828
17.995150,0.651593,-0.028394
18.521299,0.510807,-0.079516
18.366899,0.378430,-0.018423
13.650310,-1.833369,-0.652476
13.497710,-2.033618,-0.633827
14.014900,-1.820515,-0.642226
13.952640,-1.625979,-0.662596
14.431250,-1.854055,-0.649463
14.146740,-2.004203,-0.631095
14.346210,-1.533868,-0.666056
14.556320,-1.632764,-0.634836
17.186260,2.047274,0.053809
17.124531,2.221652,0.086269
16.653450,1.437280,-0.046409
12.231540,0.849295,0.053633
17.040939,-2.406808,-0.606178
17.306280,-2.410255,-0.628159
16.945049,-2.119315,-0.685886
17.167320,-2.108268,-0.670133
14.720960,-1.882035,-0.647324
14.796560,-1.653473,-0.654934
15.042310,-1.754927,-0.627524
16.010250,-1.893318,-0.666951
15.762060,-1.809017,-0.629308
15.261320,-1.845307,-0.637833
15.438660,-1.778376,-0.635752
3.578060,8.121757,-0.072213
3.363855,8.029783,-0.016968
15.494870,-1.933074,-0.610413
2.883178,8.077102,-0.017514
2.685221,8.076783,0.034960
15.200570,-0.947536,-0.616803
2.175517,8.079945,-0.060046
15.620070,-1.133744,-0.632564
15.911910,-1.389470,-0.664596
15.429260,-0.845001,-0.616337
15.530040,-0.717392,-0.641784
15.805290,-1.135773,-0.627695
1.288917,7.782946,-0.056642
16.015640,-2.133401,-0.612049
16.188290,-1.994827,-0.663486
16.118080,-2.215457,-0.629434
16.236099,-2.282661,-0.559238
16.394590,-2.187189,-0.667620
16.608320,-2.162421,-0.656309
16.599560,-1.892059,-0.672566
15.934010,-1.561340,-0.535272
16.574650,-1.447889,-0.610599
16.762131,-2.350854,-0.622719
16.654720,-2.019566,-0.634702
17.001619,-1.882722,-0.686193
17.203951,-1.870096,-0.682301
17.121290,-1.752422,-0.629357
16.930410,-1.646036,-0.668545
16.025000,-1.235431,-0.666847
16.183510,-1.358058,-0.661339
17.720770,-2.400440,-0.635181
17.368170,-1.934938,-0.592274
17.401070,-1.745867,-0.642974
17.929131,-1.866979,-0.662406
17.811710,-1.684968,-0.660707
18.055500,-1.758333,-0.624814
7.225159,-5.115874,-0.110710
-8.666039,1.123115,-0.606425
-8.961428,1.301724,-0.546322
-11.170950,4.198715,-0.658775
-10.738180,2.006117,-0.654599
-10.619780,1.844280,-0.637589
-7.862206,0.926779,-0.650927
-8.030801,0.960792,-0.611854
-7.434564,0.838628,-0.622416
-6.468322,0.675833,-0.525901
-6.694727,0.741911,-0.462291
-4.838589,0.579480,-0.645657
-4.102897,0.182363,-0.570431
-7.619678,3.180771,-0.568236
-5.318543,3.910646,-0.200852
-10.326150,5.184523,-0.629784
-9.628244,5.240581,-0.648216
-9.930228,5.347229,-0.622187
-9.795439,5.458144,-0.614891
16.736521,1.121667,0.497440
-8.695581,5.283832,-0.644507
-7.645350,5.274767,-0.616330
-7.337157,5.724185,-0.619160
-5.910232,5.331398,-0.615998
-7.223665,5.873819,-0.594235
-6.702314,5.846018,-0.611589
-6.328231,5.780103,-0.599546
-5.565290,4.433049,-0.611752
-3.554363,5.667728,-0.616935
-4.106522,6.081435,-0.539960
-7.531128,7.341789,-0.587545
-7.978570,7.975479,-0.626526
-7.936241,8.284925,-0.548693
-7.603034,8.292885,-0.472079
-5.830835,8.275198,-0.562978
-10.807840,-0.787136,0.105606
-10.967530,-0.974455,0.134058
-4.967106,8.290162,-0.593829
-3.783132,8.277767,-0.541604
0.044889,-0.632077,-0.557693
-0.150097,0.812278,-0.502649
0.519252,1.422710,-0.667313
0.502980,1.051736,-0.624353
0.626295,1.233341,-0.675467
0.235886,1.620169,-0.580032
0.803090,1.064190,-0.625665
0.701663,1.594035,-0.615274
1.105391,0.960519,-0.613057
-1.988726,2.436941,-0.621529
-1.876752,2.230046,-0.616156
-0.906916,1.937428,-0.513339
17.059401,1.469477,0.011342
18.132360,0.361494,-0.023197
0.645256,2.849034,-0.548863
-0.593484,3.384542,-0.514407
0.561030,3.202959,-0.592801
17.965830,-0.188198,0.050697
4.315699,-0.149406,-0.613816
4.311049,0.811552,-0.615302
16.965120,2.297881,-0.050216
4.722720,-0.042808,-0.600785
16.827860,0.681915,-0.063208
5.014945,0.017107,-0.646843
16.363029,0.973176,-0.050984
16.394020,0.819902,-0.000087
16.191641,0.528054,0.058127
16.893410,0.480919,-0.071499
16.755289,0.340966,0.028566
4.563191,0.946972,-0.592526
4.433628,2.771866,-0.591864
4.117179,3.129008,-0.642457
4.561425,2.353660,-0.610309
4.521428,1.902823,-0.621767
4.641560,3.014210,-0.597212
7.193206,2.720538,-0.590042
16.407030,-0.451569,0.034745
16.510950,-0.562888,0.165220
-1.183089,4.874064,-0.677391
16.389009,-0.842927,0.071320
16.211769,-0.816260,0.058458
-0.788186,4.850627,-0.671131
16.129709,-0.769233,-0.015159
15.941880,-0.272524,-0.018744
15.828540,-0.227751,0.090130
15.872010,-0.524253,-0.029719
-1.364438,5.128429,-0.664308
-1.782540,5.584748,-0.645355
-2.269475,5.753143,-0.655463
-9.378825,9.750478,0.165283
3.922795,7.534959,0.089356
-0.992860,5.566264,-0.584788
-0.697035,5.151327,-0.648130
3.892844,7.076482,0.076667
4.003604,6.671155,-0.008409
-2.197486,6.191730,-0.639740
-2.068812,5.937837,-0.638856
-1.892412,6.681538,-0.667145
-1.836233,6.434268,-0.584061
2.890687,5.578136,0.059323
2.629874,5.722286,0.070516
2.037896,5.947612,0.126879
-0.165438,5.372136,-0.638049
-0.476513,5.425169,-0.611493
1.839223,5.939407,0.058017
1.569092,8.069132,0.032123
0.067361,5.467020,-0.581460
0.800941,7.803843,0.054345
1.522243,5.749318,-0.623442
-2.738351,8.198797,-0.549794
-1.635353,6.782006,-0.607831
1.352998,6.142475,0.050601
1.728555,6.133022,0.072831
-0.263447,9.122730,-0.660247
-0.482300,9.466352,-0.662527
-0.642927,9.207514,-0.650288
-0.032474,8.915014,-0.632574
0.224757,8.967883,-0.657480
-0.092802,9.569136,-0.680634
1.076422,8.632755,-0.641869
1.452201,8.623829,-0.675002
1.911862,8.637813,-0.666048
1.378361,8.395034,-0.644435
1.833246,8.399641,-0.626639
0.562839,8.823855,-0.623795
2.458030,4.911484,-0.619278
3.171934,4.828169,-0.619930
2.916875,4.963854,-0.523085
3.512807,4.919034,-0.564918
4.007370,4.793283,-0.565193
4.890482,5.322033,-0.573365
5.104299,6.369668,-0.570809
2.182159,8.654316,-0.620079
3.247128,8.706666,-0.622414
3.884364,8.420345,-0.448957
5.024871,7.203855,-0.508332
17.667730,-1.261469,0.049295
4.905904,8.156787,-0.589174
17.270149,-1.012386,0.050073
17.399830,-1.089525,0.110731
4.551349,8.406002,-0.591092
-0.761578,9.756267,-0.622975
-0.979971,9.454472,-0.630768
17.320490,-1.108518,0.026377
-0.362760,9.867695,-0.640573
-0.365621,10.073150,-0.675878
-0.796720,10.011980,-0.654183
-0.043103,9.862519,-0.659240
-0.165120,10.088750,-0.666562
-0.470347,10.203140,-0.657588
-0.673819,10.339320,-0.624915
-0.219491,10.303730,-0.610121
-0.029350,10.398870,-0.682813
16.888350,-1.017514,0.011614
0.175057,10.449520,-0.582215
0.478833,10.463560,-0.619051
0.267662,10.561320,-0.650854
0.584101,10.597410,-0.628178
1.155426,10.662410,-0.566028
0.841678,10.631900,-0.664883
1.278983,10.545830,-0.634332
1.488373,10.710300,-0.612721
1.605649,10.700880,-0.662952
1.699194,10.857020,-0.653873
16.580940,-1.207829,0.060018
16.687889,-1.364807,0.153827
16.805929,-1.283483,0.119324
7.364016,-4.656597,0.037203
7.354032,-4.755006,0.029147
7.499052,-4.801826,0.056008
7.278146,1.128206,-0.616956
7.254267,-4.834776,0.048329
7.150891,-4.892090,0.089901
11.607500,-0.841775,-0.447979
11.442590,-0.424966,-0.550209
11.442670,0.055373,-0.489063
10.686510,1.167992,-0.602532
11.770520,0.741548,-0.642932
11.126600,1.443539,-0.591524
7.110574,1.515183,-0.633990
8.334605,2.807839,-0.682172
8.965982,2.626200,-0.591431
9.790986,2.191037,-0.503698
12.165710,-0.886270,-0.630935
11.913520,-0.254781,-0.600421
7.088258,-9.304802,0.096927
7.374680,-9.397467,0.073975
14.602070,-0.331832,-0.570785
14.464980,-0.120334,-0.564448
14.454740,0.155968,-0.659205
14.618730,0.106666,-0.640290
14.545120,0.856042,-0.601542
13.808350,1.313301,-0.674808
13.927970,1.389087,-0.626874
14.720640,-0.605202,-0.618539
14.862830,-0.565937,-0.600367
15.000800,-0.504667,-0.672698
15.254520,-0.815907,-0.670083
15.127760,-0.476124,-0.596968
15.404020,-0.377635,-0.641850
14.814410,-0.048255,-0.536532
14.857200,0.124493,-0.664478
15.345130,0.462045,-0.612163
15.641140,0.480902,-0.565526
15.719190,0.448369,-0.645884
15.903700,0.465016,-0.620086
8.656143,-10.164490,0.060307
15.941800,0.762230,-0.584726
15.428590,0.850498,-0.586371
15.493660,0.946809,-0.604648
8.202401,-10.069900,0.088581
15.552460,1.201150,-0.561713
16.235720,1.501021,-0.600815
16.103081,1.610863,-0.680858
15.918870,1.672163,-0.584196
15.555970,2.004134,-0.541776
16.901421,2.447742,-0.534267
16.350519,5.585708,-0.590876
9.543983,-10.967220,0.087751
9.175542,-10.702410,0.081257
16.216299,5.751650,-0.467235
16.298491,6.141341,-0.439895
16.230890,6.452413,-0.553196
8.908751,-10.378500,0.081679
19.917971,1.079324,-0.648793
20.038731,0.894829,-0.744825
20.028749,1.154533,-0.672189
7.933503,-9.742333,0.056300
20.164709,1.821535,-0.559461
19.506729,4.981930,-0.567241
-8.023947,3.086287,-0.662629
-8.032269,3.174308,-0.580053
-8.076171,3.331127,-0.600400
-5.739382,4.165724,-0.621934
-4.945915,6.585018,-0.532413
-7.355947,7.294231,-0.530037
-7.086028,7.166934,-0.411861
-6.493770,7.108477,-0.573946
-5.910212,7.059419,-0.554233
16.220699,2.181664,-0.589853
16.314280,7.391241,-0.499974
16.703310,7.511100,-0.510319
19.798719,0.900746,-0.518919
20.061819,0.728345,-0.594802
20.191919,0.723779,-0.586377
20.517130,1.671414,-0.649066
19.359070,2.070487,-0.614075
19.269581,2.663347,-0.660864
19.206579,2.760346,-0.655948
19.810890,1.799028,-0.588703
20.753241,6.282068,-0.535844
21.034401,6.797293,-0.627132
18.535450,7.352785,-0.558945
17.221560,7.418869,-0.531722
20.905649,7.043976,-0.547856
21.051060,7.362926,-0.633141
6.343013,-9.523960,1.028680
-3.390327,-1.077921,-0.523377
1.176433,-3.983550,-0.521697
-2.113972,-1.706788,-0.515604
-2.964685,-1.416278,-0.528508
-2.641654,-1.627211,-0.484576
-3.141820,-1.133035,-0.538656
-0.827531,-1.997911,-0.630240
-0.920872,-2.069500,-0.541885
0.327447,-3.207403,-0.605850
0.477319,-3.365265,-0.636813
-0.067777,-2.953840,-0.610364
0.085442,-3.147660,-0.577313
-0.392707,-2.748868,-0.595186
10.270450,-11.144100,0.097799
0.530758,-1.046693,-0.489999
3.780462,-5.235556,-0.572302
3.859791,-5.143926,-0.599511
3.644394,-5.057866,-0.592545
3.036362,-4.879153,-0.595151
3.449718,-4.953277,-0.619161
4.028215,-4.947269,-0.600898
4.261714,-4.781893,-0.615037
2.198497,-4.232224,-0.601482
2.717587,-4.837953,-0.524490
1.940111,-4.197016,-0.540382
4.320349,-4.992903,-0.591152
4.642326,-5.012066,-0.595271
5.205076,-5.425390,-0.570024
5.342243,-5.405118,-0.573422
5.661129,-5.581063,-0.575324
6.395373,-5.856802,-0.560113
6.780236,-5.470374,-0.626296
7.135155,-6.393317,-0.614933
7.398786,-6.297411,-0.598044
7.351982,-6.098701,-0.625790
6.907112,-6.241630,-0.584794
7.131107,-6.034412,-0.618878
7.552817,-6.323431,-0.568610
6.914107,-5.821613,-0.569943
7.201167,-5.811130,-0.639819
7.022053,-5.561033,-0.559980
7.260943,-5.265590,-0.594368
8.544933,-5.113408,-0.565530
7.285271,-4.548738,-0.490571
8.992532,-4.432959,-0.594165
9.359114,-3.887441,-0.596166
11.420850,-4.235276,-0.620282
11.158550,-4.363669,-0.588456
11.421560,-4.596122,-0.612420
11.149110,-4.080431,-0.534974
11.478510,-3.880805,-0.596768
11.907920,-4.162560,-0.635662
11.648760,-4.464611,-0.619695
12.080240,-4.338770,-0.590104
11.974060,-3.433698,-0.638501
11.608250,-3.485169,-0.590594
9.713378,-3.264055,-0.524679
-0.479532,-5.815610,0.094756
-0.646553,-5.594763,0.061773
11.605400,-3.324390,-0.591626
11.888200,-3.252551,-0.638363
11.713740,-3.006304,-0.560324
11.943330,-3.052621,-0.587832
12.312180,-3.141119,-0.592960
-1.801263,-5.083736,0.044650
11.030280,-2.403968,-0.524326
12.208020,-4.267123,-0.604729
12.425750,-3.903868,-0.624562
12.647650,-4.428463,-0.577332
-1.399559,-5.288217,0.067154
12.332850,-3.575153,-0.628453
12.800480,-4.162273,-0.599772
12.822330,-3.898533,-0.601249
12.793240,-3.568289,-0.590518
12.659260,-3.452796,-0.597639
12.560020,-3.252465,-0.595562
-2.297076,-4.991766,0.071301
12.873220,-2.349368,-0.581625
12.559110,-2.249503,-0.593943
13.234540,-2.261456,-0.602036
-3.007332,-5.063551,0.110307
-2.622183,-5.008693,0.092274
13.494100,-2.396485,-0.596802
13.876970,-2.244879,-0.623371
13.810900,-2.421321,-0.605121
14.174820,-2.422821,-0.617945
-3.424189,-5.400220,0.140942
-3.206670,-4.980749,0.115321
13.968280,-2.717582,-0.588740
14.292560,-2.762661,-0.608258
14.446130,-2.261079,-0.616555
14.485200,-2.824905,-0.587751
14.753740,-2.469281,-0.599317
14.668780,-2.119620,-0.619161
12.235920,-1.997816,-0.625595
11.989590,-1.806501,-0.579445
12.163110,-1.626182,-0.593038
12.287980,-1.323019,-0.604703
12.080080,-1.213796,-0.602378
-3.348183,-5.577675,0.134459
14.961910,-2.313406,-0.580806
14.907210,-2.089824,-0.622392
15.086220,-2.227610,-0.613502
15.154810,-2.039922,-0.620608
15.362490,-2.022983,-0.625823
15.341850,-2.304674,-0.612795
15.565310,-2.174309,-0.619645
16.519840,-2.394174,-0.615437
16.363079,-2.462225,-0.623330
16.488211,-2.591715,-0.575859
16.255501,-2.328534,-0.618790
16.108480,-2.620001,-0.593178
16.478010,-2.326303,-0.515972
16.701670,-2.654769,-0.593250
5.504872,-8.307179,0.108302
5.846674,-8.438993,0.101444
15.494210,-1.822072,-0.527444
15.835040,-2.206657,-0.608837
15.859630,-2.042527,-0.626918
15.524880,-2.038736,-0.634728
15.923000,-1.304585,-0.622909
15.795920,-1.017986,-0.493330
15.705620,-0.810039,-0.599428
16.744320,-1.497787,-0.479388
16.419310,-1.356554,-0.535124
17.484850,-2.558193,-0.581112
17.354401,-2.489692,-0.550356
4.639731,-7.979028,0.046747
17.197411,-1.678818,-0.566471
18.029860,-1.923526,-0.508793
3.914313,-7.762640,0.083009
3.042334,-7.490215,0.119575
-9.133589,1.469301,-0.508362
-10.791430,1.744738,-0.571151
-10.569140,1.652922,-0.582588
-10.176840,1.850660,-0.621670
-9.926479,1.840470,-0.562059
-8.141797,0.860986,-0.598807
-6.855274,0.670630,-0.430359
-6.195821,0.529694,-0.525332
-5.531167,0.507689,-0.479688
2.242441,-7.079803,0.070439
-4.338177,0.459168,-0.510203
-11.052180,4.517742,-0.563581
-11.018560,4.614169,-0.602465
-10.984140,4.768826,-0.568588
-10.682710,5.043900,-0.583573
6.804745,-8.670032,0.066705
6.734698,-8.542859,0.151843
6.596103,-8.619021,0.113720
-9.349093,5.459820,-0.599115
5.910862,-8.743575,0.095025
-9.102059,5.437410,-0.578861
6.365985,-8.946747,0.020412
-8.281960,5.282419,-0.603332
-7.876045,5.356440,-0.521730
-5.660334,5.013368,-0.571315
6.876228,-9.218173,0.059772
-6.873640,6.053042,-0.560707
-5.960997,5.658067,-0.556813
-5.424218,4.976622,-0.555765
-4.953721,5.235138,-0.532266
-4.561722,5.356962,-0.553598
-3.813597,5.448376,-0.532773
-7.844006,7.434774,-0.575705
0.827965,-6.311843,0.043275
0.872069,-6.536505,0.111993
-5.325305,8.348421,-0.516330
-4.221713,8.262383,-0.520164
-2.591421,1.480877,-0.596993
0.233611,-6.078860,0.096228
0.070374,-0.015853,-0.489439
1.228694,-0.200646,-0.509114
-0.002151,0.949907,-0.579992
0.280572,0.919078,-0.544082
-0.521116,1.774989,-0.553952
-0.206699,1.756382,-0.518619
0.065985,1.673844,-0.506840
-0.890301,3.577851,-0.578312
0.574926,2.113001,-0.539957
0.209803,3.259661,-0.560737
4.595441,-0.167332,-0.581615
4.568933,0.287328,-0.571016
4.614133,1.417056,-0.613162
-1.424477,5.573684,-0.619660
-1.639820,5.902032,-0.628137
-1.803076,6.055502,-0.639435
-1.463780,6.124907,-0.590228
0.522295,5.659655,-0.548882
0.882328,5.687685,-0.531868
-1.387890,7.201518,-0.544915
-1.321948,7.765451,-0.495547
-1.723836,9.201552,-0.629719
-1.561111,9.314886,-0.637062
-1.865884,9.558624,-0.603954
-1.502280,8.972223,-0.584447
-1.112636,8.891314,-0.558506
-1.263402,9.294042,-0.629745
-0.972389,9.147891,-0.634263
-0.764120,8.937073,-0.591651
0.720969,8.605312,-0.605362
0.350124,8.694569,-0.600583
-0.321101,8.894006,-0.613034
-0.098002,8.688850,-0.556221
1.429261,8.215193,-0.566357
1.161595,8.327243,-0.615170
2.702804,4.923589,-0.588493
1.982492,5.256689,-0.508752
2.239931,5.147027,-0.519408
4.908266,5.917073,-0.514781
1.916546,8.435055,-0.537848
2.090157,8.490652,-0.558903
2.337126,8.648485,-0.552808
2.759181,8.652360,-0.576967
2.494440,8.701643,-0.624069
5.108571,7.548125,-0.534643
-1.517520,9.595348,-0.595712
-1.348312,9.549542,-0.624594
-1.309938,9.631418,-0.581393
-1.383051,9.902157,-0.605347
-1.274781,9.838720,-0.637524
-1.768231,9.892170,-0.587081
-1.066911,9.737003,-0.617385
-1.009650,10.032580,-0.599012
-1.234290,10.110990,-0.565506
-0.847409,10.177410,-0.569709
-0.553474,10.398260,-0.582778
-0.394545,10.545920,-0.602911
-0.072663,10.567870,-0.611408
0.312543,10.637730,-0.576681
1.042139,10.649330,-0.512411
1.325784,10.861550,-0.604444
1.732977,10.967760,-0.527637
1.396870,11.092090,-0.604311
1.113421,11.051690,-0.578262
7.292851,1.632367,-0.602045
11.730720,0.093125,-0.559450
10.404290,1.693556,-0.506744
11.209460,0.708384,-0.484359
11.810070,0.453987,-0.605031
11.632840,0.526876,-0.562663
11.775580,0.621737,-0.637741
11.490400,0.714075,-0.576428
11.275980,0.971114,-0.519284
11.186560,1.215267,-0.553205
7.225331,2.052313,-0.547579
7.566439,2.674669,-0.484710
8.894327,2.253311,-0.556465
8.780492,2.555592,-0.540375
8.221985,2.628255,-0.513898
10.621940,1.726729,-0.515186
10.809170,1.766133,-0.524463
10.375990,2.010811,-0.533247
9.581484,2.229172,-0.460959
11.943680,-0.597351,-0.575899
14.611490,-0.504815,-0.522207
14.373230,0.039899,-0.487584
14.530420,0.691593,-0.557778
14.531060,1.211194,-0.494687
15.616200,-0.581746,-0.658178
14.872340,-0.238346,-0.604401
15.006200,-0.098568,-0.643401
15.027370,0.061897,-0.591724
15.196410,-0.209402,-0.626224
15.192720,0.027681,-0.622221
16.022760,0.523352,-0.523486
15.528370,0.735299,-0.481801
14.695680,1.012769,-0.495527
15.781480,1.353725,-0.568134
16.135099,1.446405,-0.534177
15.979010,1.709908,-0.508117
